21185,2658,0.228429,85.545105,0.037682,60.786488,3.311287,31.050314,1.254831,0.43056,89.601257,0.792861,44220,5646,0.307506,96.054703,0.017432,72.282471,54.047333,65.496475,1.483433,0.380531,777.922241,0.743717,0.337631,2.642147,0.285254,0.479082,0.470776
21467,2730,0.261499,89.0802,0.036196,63.603832,2.924006,35.683636,1.234732,0.427708,114.813393,0.797696,42612,4131,0.31755,96.457932,0.031378,67.381775,50.573418,64.074966,1.33267,0.425758,639.874878,0.77145,0.339163,2.70297,0.375736,0.503778,0.660857
19379,2709,0.263059,82.433876,0.033184,63.056351,2.367875,27.86536,1.273549,0.384804,74.672592,0.792201,41039,2382,0.328231,94.029846,0.090891,77.141815,44.818855,68.786148,1.729725,0.326525,422.194,0.697147,0.371944,2.963895,0.463473,0.472209,1137280
20869,6684,0.226222,83.73539,0.00587,51.058506,9.27216E-07,27.362719,0.99599,0.513658,80.794136,0.840959,44322,7392,0.283712,91.974663,0.010193,59.866089,36.039547,51.793476,1.383528,0.451466,892.452148,0.762419,0.272111,6.032491,0.53319,0.47085,0.904221
28537,2706,0.28733,79.850136,0.048974,51.55027,2.721135,30.508869,1.111832,0.490071,59.969875,0.825572,67959,3888,0.324751,96.819855,0.056494,79.485435,54.231178,73.913315,1.571008,0.339213,379.609863,0.732929,0.296033,2.178744,0.69134,0.419915,0.695988
21036,2508,0.268958,74.920265,0.042026,49.370193,3.980643,26.601578,1.158493,0.474515,74.926079,0.797777,40549,5580,0.304271,87.186226,0.016365,53.772522,40.345085,48.928162,1.214432,0.492858,685.698853,0.799446,0.305472,2.388572,0.774997,0.51878,0.449462
28144,2568,0.287225,80.419952,0.05363,47.264015,2.061579,25.921587,0.961163,0.545157,49.835281,0.860531,67162,6330,0.306873,97.425171,0.021063,71.973686,54.38821,67.253342,1.349775,0.399282,513.927002,0.780441,0.258477,1.945455,0.361388,0.419046,0.405687
29908,3138,0.257865,83.5242,0.038167,55.771057,2.057806,28.686644,1.111848,0.470176,62.996498,0.833727,65004,4524,0.321084,97.022629,0.039912,72.334877,51.082027,67.540062,1.437717,0.3924,448.144684,0.759044,0.310223,2.52657,0.550313,0.460095,0.693634
27218,3444,0.28751,84.771667,0.028836,62.43922,1.219208,33.991817,1.1677,0.410813,49.979389,0.823112,48625,4464,0.310172,87.965302,0.030663,54.029404,29.974285,47.314339,1.217407,0.503348,439.694702,0.795341,0.353481,3.102703,0.35364,0.559753,0.771505
17146,2670,0.238169,75.866486,0.030224,44.577835,7.65137E-07,15.928782,0.843981,0.542485,23.650736,0.873516,39620,4857,0.306547,92.304764,0.021105,64.904549,35.04771,51.938293,1.491798,0.419064,510.43985,0.74129,0.258056,2.587209,0.361275,0.432761,0.549722
27014,2925,0.243376,79.756104,0.039678,48.980465,1.457583,25.297977,0.973221,0.519159,43.446911,0.849019,62392,5130,0.307031,95.006371,0.029792,70.660522,39.369774,60.976261,1.482814,0.395464,396.691254,0.741937,0.275114,2.332536,0.460688,0.432972,0.570175
