5.135900000000000000e+04,8.550000000000000000e+02,9.376529010114287299e-01,9.740417152872772988e+01,8.828647835339048511e-01,3.077163824852088059e+00,1.141585948218729963e-03,2.077958133917788928e+02,3.034704692684611627e-01,6.731200000000000000e+04,1.485000000000000000e+03,9.079896941982652514e-01,7.439947039701067411e+01,3.835742560481332220e-01,3.335467422806076332e+00,7.000127451482482995e-04,7.574991980097648820e+02,3.170207961584570744e-01,4.725925925925926196e-01,6.477272727272727071e-01,5.017303228378295898e-01,7.629991680532446363e-01,5.757575757575758013e-01
4.093400000000000000e+04,7.270000000000000000e+02,9.549738708473310966e-01,8.012458751048251315e+01,9.732518267269693046e-01,2.954839537632903745e+00,1.569439951248799946e-03,1.582822362756449195e+02,3.175598557507786079e-01,4.267600000000000000e+04,1.853000000000000000e+03,8.485812570837724111e-01,4.154559542606022404e+01,1.561862263112637483e-01,3.174459199865141468e+00,1.168484635683241304e-03,5.771693385944079182e+02,3.093390707994556066e-01,4.483461117196057000e-01,5.988467874794068946e-01,5.832679867744445801e-01,9.591808041990814715e-01,3.923367512142471591e-01
5.386400000000000000e+04,8.620000000000000000e+02,9.639399416596574621e-01,9.784438314863270136e+01,9.109487281666259761e-01,3.110163183995878100e+00,1.092076201999517791e-03,2.072876966570981665e+02,2.888037253583395358e-01,8.223100000000000000e+04,3.010000000000000000e+03,8.416942178367811112e-01,8.419971425237356755e+01,1.140545051367390095e-01,3.375703597520129939e+00,6.063583157073049006e-04,9.063436791213981678e+02,3.182376072597184469e-01,4.361598756235020025e-01,6.130867709815078781e-01,6.533967852592468262e-01,6.550327735282314157e-01,2.863787375415282610e-01
5.235300000000000000e+04,7.880000000000000000e+02,9.710464814333938932e-01,1.030307425314108798e+02,1.059495221426643541e+00,3.120273771110802841e+00,1.039248795669250750e-03,1.799823411102156854e+02,2.916950687677074550e-01,6.656800000000000000e+04,1.997000000000000000e+03,9.220200005540319932e-01,7.364355860157263578e+01,2.097583428364031832e-01,3.351927316330181927e+00,6.807632496688702413e-04,7.165070904341348523e+02,3.076119947616609007e-01,4.987900152439024293e-01,6.080246913580247270e-01,6.256093382835388184e-01,7.864589592597043266e-01,3.945918878317476453e-01
5.208000000000000000e+04,7.800000000000000000e+02,9.885917123820732177e-01,1.028794712652697001e+02,1.075701153181830572e+00,3.072333977948499051e+00,1.226354322508398055e-03,2.373545464068718331e+02,2.984700841529255855e-01,7.108900000000000000e+04,1.823000000000000000e+03,9.411647889002158207e-01,7.882727181146165663e+01,2.688059835797717012e-01,3.361565787081493450e+00,6.689156295221182057e-04,7.571211051606572937e+02,3.148303516075007247e-01,4.505813953488372325e-01,5.735294117647058432e-01,8.366795182228088379e-01,7.326027936811602137e-01,4.278661546900713319e-01
5.033500000000000000e+04,7.970000000000000000e+02,9.461644015864959512e-01,1.029770657754059613e+02,9.957797589041856856e-01,3.108722548027306409e+00,1.103904228135812711e-03,2.555304661243983162e+02,2.969221700203900083e-01,6.572700000000000000e+04,2.207000000000000000e+03,9.047199548514088807e-01,7.417546084561240605e+01,1.695699951630579017e-01,3.361008688832276103e+00,6.669000575037808184e-04,1.123992955031371821e+03,3.019805624297670632e-01,4.523803104244744633e-01,5.965568862275448803e-01,5.505322217941284180e-01,7.658192219331476647e-01,3.611236973266878092e-01
5.044200000000000000e+04,7.730000000000000000e+02,9.815337315872428858e-01,1.035238285005501950e+02,1.060823602753180772e+00,3.122731112723558411e+00,1.007847883475145338e-03,2.059971066010813274e+02,2.923173442468595118e-01,7.095000000000000000e+04,1.646000000000000000e+03,9.583305193489565221e-01,8.614250631305847605e+01,3.290808436848205454e-01,3.373235454229706498e+00,6.147507679312631292e-04,6.281258788808169129e+02,3.063977392665307442e-01,5.182308522114347227e-01,6.193910256410256610e-01,6.081283688545227051e-01,7.109513742071881248e-01,4.696233292831105688e-01
4.875500000000000000e+04,7.520000000000000000e+02,9.856663431990942970e-01,1.028607506375118419e+02,1.083411256689751800e+00,3.108922041637665057e+00,1.190097142075864515e-03,2.416921418502450081e+02,2.988695416716251607e-01,6.600400000000000000e+04,2.365000000000000000e+03,9.221913291324941309e-01,7.830808094616143933e+01,1.482920365317259292e-01,3.383062423345775116e+00,6.621968060888221977e-04,9.598842375053466185e+02,3.177131969834935399e-01,4.577418506834910472e-01,5.758039816232771724e-01,6.643369197845458984e-01,7.386673534937276964e-01,3.179704016913319498e-01
4.764200000000000000e+04,7.390000000000000000e+02,9.817627300265830970e-01,1.011803937138646319e+02,1.096253447146877225e+00,3.113734555639787072e+00,1.122055226824450773e-03,2.118525641025636332e+02,3.063971127456808774e-01,5.889300000000000000e+04,1.601000000000000000e+03,9.557603985783605927e-01,7.117140376550078429e+01,2.887293133045183424e-01,3.352920298346907746e+00,7.367066201135671075e-04,7.053680522565280171e+02,3.150063412289735298e-01,5.056839289694627926e-01,6.017915309446254524e-01,8.917381763458251953e-01,8.089586198699335595e-01,4.615865084322298695e-01
4.723300000000000000e+04,7.800000000000000000e+02,9.435277666799840590e-01,1.008043996135009621e+02,9.755874149047120136e-01,3.139870798858673151e+00,9.665558834795630718e-04,1.993485418725428531e+02,3.164834862987030983e-01,7.210500000000000000e+04,2.312000000000000000e+03,9.246957436167074773e-01,8.432468319545786528e+01,1.695116634492313534e-01,3.371084885128261988e+00,6.126221215892712615e-04,7.682707173969857877e+02,3.460795049318134975e-01,3.915721581111553107e-01,5.611510791366906004e-01,4.659832417964935303e-01,6.550585951043617072e-01,3.373702422145328783e-01
5.207700000000000000e+04,7.860000000000000000e+02,9.574561967972642362e-01,1.035155689110424362e+02,1.059279895764916990e+00,3.103663139972860030e+00,1.144549265068569004e-03,2.524443753587135291e+02,2.853273293116175280e-01,7.276100000000000000e+04,2.714000000000000000e+03,9.212468821615324988e-01,8.208513661031237518e+01,1.241334530947351550e-01,3.372399225230340747e+00,6.500140768406112131e-04,9.603956253948244921e+02,3.124589784572584517e-01,4.627092440558694952e-01,5.856929955290610668e-01,5.297344923019409180e-01,7.157268316818075071e-01,2.896094325718496787e-01
2.150800000000000000e+04,5.540000000000000000e+02,9.077020468453260715e-01,1.013840105908595461e+02,8.806236858737800377e-01,3.181093053891772993e+00,8.488629238183573482e-04,2.916266960029344659e+02,3.120893021426297542e-01,3.023900000000000000e+04,7.150000000000000000e+02,9.612499205289593007e-01,7.958832784365201007e+01,7.433018358014710225e-01,3.449752847971777836e+00,5.066693800066679075e-04,6.219700469851261460e+02,3.181614653150752758e-01,3.816858917480035474e-01,5.831578947368420973e-01,4.465130269527435303e-01,7.112669069744369521e-01,7.748251748251748783e-01
2.421700000000000000e+04,6.320000000000000000e+02,9.085690703083965092e-01,9.801278253492318981e+01,7.618966240584844618e-01,3.182460220998669875e+00,8.734303238915864208e-04,3.554103867583075385e+02,2.930138466149396215e-01,3.736500000000000000e+04,1.638000000000000000e+03,8.785769710080180150e-01,8.443475398346018324e+01,1.750036294617346722e-01,3.398772180956192379e+00,6.584754198228233695e-04,1.487919755240086715e+03,3.051779857258575257e-01,3.450501538812265068e-01,5.951035781544256054e-01,6.986135244369506836e-01,6.481198983005486136e-01,3.858363858363858534e-01
2.261500000000000000e+04,5.610000000000000000e+02,9.380314405408768375e-01,9.436464021132256619e+01,9.029854107089538839e-01,3.119643728584744480e+00,1.191855253678074768e-03,3.149012589375790299e+02,3.265454381639384951e-01,3.347600000000000000e+04,8.570000000000000000e+02,9.546297088430718558e-01,7.770133953948936778e+01,5.727720000793623534e-01,3.352459914128393947e+00,7.349822404560541747e-04,7.695446150191534116e+02,3.370040226089036639e-01,3.222244386184885401e-01,5.282485875706214307e-01,4.882036447525024414e-01,6.755586091528259507e-01,6.546091015169195337e-01
2.324100000000000000e+04,5.640000000000000000e+02,9.323999037149963698e-01,9.651448484197099731e+01,9.181348380624765326e-01,3.213816128603774747e+00,8.987469055937585827e-04,3.794811473316858041e+02,2.977531586955521892e-01,4.128700000000000000e+04,1.418000000000000000e+03,9.272143370463528100e-01,9.317806511386530133e+01,2.580303132379417330e-01,3.362647300859046062e+00,8.026605266257560945e-04,1.169058072985028730e+03,3.193638644761501166e-01,3.073840415823513306e-01,5.127272727272726982e-01,4.211920201778411865e-01,5.629132656768474074e-01,3.977433004231311631e-01
2.686500000000000000e+04,6.680000000000000000e+02,9.455178967374089360e-01,1.051477251860665376e+02,7.565607106627145750e-01,3.193663002178881882e+00,8.128016265330853269e-04,3.631917666985779078e+02,2.882321499989415337e-01,3.446300000000000000e+04,9.610000000000000000e+02,9.459021792830871744e-01,7.250139010480282309e+01,4.689388010480110003e-01,3.402299712818953825e+00,5.494430733615218720e-04,7.633109822607447086e+02,2.938680270502377900e-01,4.484675480769230727e-01,6.816326530612244472e-01,5.874057412147521973e-01,7.795316716478541963e-01,6.951092611862642601e-01
2.391500000000000000e+04,5.310000000000000000e+02,9.590551812640358831e-01,1.054703776198750944e+02,1.065838017464825205e+00,3.137996283046381230e+00,1.138660966806037244e-03,3.164708527648227232e+02,3.162790098810484007e-01,2.818200000000000000e+04,6.500000000000000000e+02,9.713911484902798543e-01,6.053534006399483758e+01,8.382140985890418339e-01,3.340294963861615507e+00,8.463536074823347190e-04,6.928975958826838450e+02,3.041223863107176406e-01,4.702955694086645155e-01,5.873893805309734484e-01,7.607346773147583008e-01,8.485912994109715557e-01,8.169230769230769740e-01
2.624100000000000000e+04,7.080000000000000000e+02,9.262946097638462550e-01,1.036003089657184546e+02,6.578452298417581945e-01,3.242739376298165777e+00,7.232356400682375848e-04,4.448633970212133590e+02,2.868293789273622107e-01,3.380600000000000000e+04,8.780000000000000000e+02,9.724427568749280937e-01,7.280826077905324212e+01,5.510799614326230556e-01,3.461093878274641433e+00,4.863464098517500541e-04,7.397225834797978905e+02,2.875084485753860442e-01,4.519245672952725279e-01,7.344398340248963208e-01,6.992937922477722168e-01,7.762231556528427223e-01,8.063781321184509965e-01
2.984800000000000000e+04,9.370000000000000000e+02,8.212634822804314449e-01,9.894527186117052509e+01,4.272144347891469462e-01,3.166868374010235243e+00,9.219238898041025266e-04,6.997618376642533349e+02,2.897699637708390230e-01,4.243400000000000000e+04,8.440000000000000000e+02,9.681717584247871988e-01,7.439809601250924231e+01,7.485812462794484423e-01,3.403781757588639323e+00,5.677529083115307341e-04,5.485863333722702464e+02,2.972106855052124574e-01,3.327758824447566433e-01,7.821368948247078290e-01,4.611972272396087646e-01,7.033982184097657964e-01,1.110189573459715584e+00
2.121300000000000000e+04,6.400000000000000000e+02,8.629133954358703118e-01,9.829965717318945906e+01,6.508066890683621430e-01,3.156988324906262022e+00,9.523949642477447632e-04,5.412286800148310704e+02,3.010875862206591758e-01,3.062700000000000000e+04,1.143000000000000000e+03,9.225833659668042364e-01,7.705074716006620861e+01,2.945926192342589456e-01,3.382164095295459028e+00,6.516884381497192909e-04,1.236291794970487217e+03,3.168354651363217700e-01,3.106220347917764690e-01,6.118546845124283040e-01,6.267063617706298828e-01,6.926241551572142052e-01,5.599300087489064159e-01
2.612000000000000000e+04,5.790000000000000000e+02,9.453834738861340847e-01,1.033721158934788491e+02,9.790974267677926557e-01,3.205941691224898360e+00,7.920492315985988791e-04,3.940077724117121534e+02,2.744843148902784136e-01,3.237400000000000000e+04,8.620000000000000000e+02,9.677747219897165909e-01,6.258788000893624570e+01,5.475095448846418744e-01,3.425964880744704733e+00,5.596950862205013607e-04,8.436080363680864593e+02,2.740204237017151989e-01,3.655038271553111562e-01,5.401119402985075091e-01,7.112481594085693359e-01,8.068202878853401039e-01,6.716937354988399278e-01
2.358300000000000000e+04,5.810000000000000000e+02,9.323554993279038472e-01,9.566503096042005438e+01,8.779234514604244977e-01,3.130805046062153707e+00,9.719140071077157208e-04,3.254586610878675401e+02,3.135833105914455632e-01,3.662600000000000000e+04,6.890000000000000000e+02,9.709710771188462264e-01,8.590599594104486414e+01,9.695292395354725423e-01,3.384540786919281619e+00,6.061599585825177194e-04,5.041688494425766294e+02,3.268421778106115894e-01,3.517488254157655203e-01,5.608108108108108558e-01,5.027758479118347168e-01,6.438868563315677251e-01,8.432510885341073514e-01
3.083900000000000000e+04,6.210000000000000000e+02,9.613454284734561650e-01,1.073877399806888064e+02,1.004909497113176453e+00,3.187509797598878425e+00,8.490129050266326379e-04,3.061307919394170654e+02,2.830263727620858649e-01,3.908300000000000000e+04,1.101000000000000000e+03,9.624458234830575165e-01,7.012329739958258301e+01,4.051567872993006580e-01,3.395297193342355246e+00,5.764694823582837673e-04,7.892375899098339005e+02,2.829847997414975946e-01,4.360718325791855254e-01,5.836466165413534135e-01,5.109626054763793945e-01,7.890642990558555114e-01,5.640326975476839255e-01
2.934500000000000000e+04,7.290000000000000000e+02,9.304058338617627877e-01,8.717038142425469971e+01,6.938872719236376385e-01,2.876392124105822123e+00,2.272696103392264633e-03,3.055574666308334599e+02,3.484532238051987196e-01,3.162100000000000000e+04,1.182000000000000000e+03,8.373761982945818749e-01,5.599241807205810062e+01,2.844136992827060451e-01,3.139007667508369348e+00,1.641321136415860001e-03,8.141713238132116430e+02,3.346036418974054905e-01,5.668888244953154132e-01,7.958515283842795274e-01,4.246738553047180176e-01,9.280225166819519034e-01,6.167512690355330118e-01
2.536300000000000000e+04,8.570000000000000000e+02,9.396139739932575230e-01,7.607493393081986710e+01,4.339591420125722410e-01,2.901918009011291932e+00,1.933633038559283510e-03,3.339986062717771347e+02,4.152674238288525110e-01,2.467900000000000000e+04,7.360000000000000000e+02,8.744286574779435162e-01,4.188632029889097197e+01,5.725083079656670959e-01,3.035092494371353755e+00,1.630859854779174653e-03,4.925631566474468173e+02,3.960505074608728915e-01,5.293221470907421011e-01,9.738636363636363757e-01,6.148136854171752930e-01,1.027715871793832836e+00,1.164402173913043459e+00
4.044200000000000000e+04,1.708000000000000000e+03,8.999310176016377394e-01,9.166389998610384282e+01,1.742074630153163106e-01,3.043150751458464143e+00,1.430696516386618542e-03,5.333445084579551576e+02,3.242844260622539387e-01,6.360900000000000000e+04,1.613000000000000000e+03,9.032290128365330073e-01,8.845457425382163308e+01,3.072272244033857902e-01,3.387886269641926074e+00,6.496351123424977956e-04,9.536445783132488714e+02,3.204446627840907280e-01,4.222031987305299161e-01,1.379644588045234155e+00,7.376589775085449219e-01,6.357905327862409806e-01,1.058896466212027265e+00
2.887600000000000000e+04,6.530000000000000000e+02,8.898613251155623738e-01,9.575224859263106225e+01,8.509823147734580928e-01,2.938446889105153392e+00,1.938595989814018497e-03,2.448426659848293525e+02,3.547482471263560533e-01,3.482100000000000000e+04,1.982000000000000000e+03,8.522652177105514149e-01,5.937385193632673719e+01,1.113893841655119871e-01,3.218563803552817237e+00,1.206015982514820105e-03,1.466000595041321503e+03,3.385747851713930001e-01,4.114034962743449708e-01,6.160377358490566335e-01,2.811892330646514893e-01,8.292696935757157828e-01,3.294651866801210915e-01
