Luas I;Keliling I;Solidity I;Granularity I;Circularity I;Rerata R I;Rerata G I;Rerata B I;Entropi I;Energi I;Kontras I;Homogenitas I;Luas P;Keliling P;Solidity P;Granularity P;Circularity P;Rerata R P;Rerata G P;Rerata B P;Entropi P;Energi P;Kontras P;Homogenitas P;Luas Normal I P;Keliling Normal I;Eccentricity;LI per LP ;KI per KP;Jenis
10017;972;0.858575469;69.34296404;0.133233982;26.69306343;8.240355854;21.95963125;2.840508466;0.002070189;1160.925767;0.334142402;24902;1021;0.789336883;81.87210729;0.300187503;39.83036359;24.77073234;36.21540743;3.25760321;0.000734858;1008.03887;0.333375276;0.129151625;0.872531418;0.770853281;0.402256847;0.952007835;4
12053;880;0.843102966;69.14202254;0.195586861;26.12223052;7.341579537;21.82288814;2.950314195;0.001476015;895.1318318;0.317277441;25803;870;0.730880354;73.99520793;0.428392206;30.13425234;19.02575512;27.70257655;3.301592522;0.000629652;963.4032277;0.318637855;0.125020745;0.708534622;0.362597734;0.467116227;1.011494253;4
10550;846;0.693121346;79.15557886;0.185234381;36.34840149;10.35879389;31.19995043;2.94039828;0.001605829;1064.134664;0.322128062;20317;586;0.919737438;77.81614152;0.743488427;33.82167699;21.18719537;32.07831475;3.315467017;0.000660676;920.0254122;0.31298802;0.174308137;0.856275304;0.098362766;0.519269577;1.443686007;4
10673;943;0.837755102;77.74587028;0.15082488;36.85031743;10.77785042;28.72374103;2.915931612;0.001645192;958.6844581;0.334127629;21398;1005;0.809640925;78.83070713;0.26622628;37.40527846;23.82421761;33.53459044;3.284221237;0.00069357;1104.921031;0.332461759;0.183627824;0.974173554;0.212983057;0.498784933;0.938308458;4
9551;933;0.763530258;71.31339781;0.137878142;28.26215098;8.749029202;22.25112726;2.83800476;0.001939781;1060.637079;0.335060075;20435;887;0.729560871;75.43689218;0.326390317;32.25730054;20.33608808;28.77333826;3.25949582;0.00074417;979.4042031;0.333174201;0.1358548;0.870335821;0.108552411;0.46738439;1.051860203;4
10721;874;0.685705149;83.64871504;0.176369017;43.5882177;12.30655901;33.31152313;2.913474824;0.001597772;883.0151926;0.32018529;19809;816;0.825615805;79.27978543;0.373845449;37.13397129;23.81413477;33.44375997;3.313138958;0.000685742;1190.443129;0.305935955;0.213736045;0.962555066;0.127464756;0.541218638;1.071078431;4
15635;1106;0.747335213;54.31013262;0.160619214;25.54979804;8.414376967;12.77862712;2.661543318;0.003190234;356.2918817;0.387810751;4958;1817;0.452372263;29.66732893;0.018871505;5.192957118;3.678573106;4.589650557;3.257116693;0.000991855;3925.173097;0.237121644;0.183586962;0.946917808;0.395645976;3.15348931;0.608695652;4
17353;1156;0.668168342;49.64741234;0.163180689;19.99297076;6.383170372;10.34618378;2.722449608;0.002647467;418.4810838;0.362581403;11301;2214;0.525554574;35.83897994;0.028971535;8.051669342;5.189059688;6.824017772;3.354277299;0.000755059;2323.206799;0.265936563;0.140690114;0.822190612;0.240084544;1.535527829;0.522131888;4
23235;1083;0.607292211;55.62606641;0.24894054;30.75202992;9.01834788;18.13018885;2.780639145;0.002345023;326.9516677;0.358056942;29584;2702;0.598951268;56.99947089;0.0509209;21.40009529;15.16593174;19.47590954;3.311649295;0.000954153;1547.824477;0.316563873;0.235532038;0.85952381;0.976462305;0.785390752;0.400814212;4
17927;1102;0.717769058;51.37844654;0.185504433;26.47486961;6.825391181;12.26798246;2.819446728;0.002158763;247.242844;0.376080273;6624;2089;0.470889315;29.36002064;0.019074506;5.42386202;3.697131342;4.618302513;3.278642733;0.00090354;2450.007565;0.259478946;0.212505927;0.948364888;0.19476141;2.706370773;0.527525132;4
16813;889;0.734705471;50.26520202;0.267332374;25.36190639;6.310144253;11.69019862;2.80333681;0.002305655;224.044707;0.381292872;6895;1721;0.499420542;27.44811536;0.029253807;4.857571453;3.368176141;4.39029169;3.213418771;0.001239867;2128.340115;0.275318082;0.205885234;0.77574171;0.360699952;2.438433648;0.516560139;4
17046;1383;0.757734708;52.02570305;0.111992255;22.37417866;7.759025471;11.53569583;2.622972176;0.003390735;564.3803546;0.346610321;7161;2389;0.59859567;30.46520189;0.015767079;5.747323736;3.749612403;4.893207826;3.144298517;0.001368884;3257.326906;0.272879585;0.15730897;1.046142209;0.468051791;2.3803938;0.578903307;4
19826;1791;0.595572111;64.67512341;0.077670087;35.3627907;11.90483185;20.3229469;2.69407046;0.002813539;702.936574;0.336747452;22499;2405;0.545496424;59.61493576;0.048881319;23.41423326;14.83008685;20.80085096;3.319904586;0.00087996;1933.90531;0.290808988;0.231112665;1.528156997;0.232816309;0.88119472;0.744698545;4
14836;1329;0.673996002;48.12087215;0.105554494;18.75362007;6.552294878;10.08439806;2.620054571;0.00334051;625.095342;0.368461176;10681;2354;0.489482608;37.70189619;0.024221937;9.274192825;5.743335934;7.891465153;3.298279275;0.000959712;2282.625925;0.25817545;0.133021312;0.994760479;0.288739115;1.38900852;0.564570943;4
16416;1258;0.780599144;47.80941991;0.130351468;21.20220237;5.965127372;10.84991373;2.814133532;0.002232087;343.3200258;0.370849248;13333;2788;0.451568109;42.81398848;0.021555207;12.07663656;7.975307013;10.18222876;3.394238712;0.000675767;2113.370828;0.271779936;0.166609155;1;0.238635704;1.231230781;0.451219512;4
15566;1392;0.540918094;47.41109175;0.100950487;20.30919414;6.52682002;10.88832303;2.705583388;0.002854214;466.1289733;0.375398461;11416;2266;0.473751919;36.00646196;0.02793856;8.680469136;5.377487117;7.346376095;3.252406669;0.001156976;1591.780151;0.278246159;0.156977037;1.104761905;0.645531535;1.363524877;0.614298323;4
12681;732;0.749866951;100.6768957;0.297400165;76.74605523;9.320860889;48.52656921;3.054228991;0.001553802;588.2893024;0.351282765;19464;630;0.917637075;82.40494211;0.616255575;40.74736048;28.35639285;35.94732568;3.373572617;0.000792928;963.5103563;0.334146343;0.367821093;0.981233244;0.814194143;0.651510481;1.161904762;4
12962;443;0.868301179;99.66985577;0.829992998;74.04723069;6.078891726;42.8855205;2.921621715;0.002527263;441.5475216;0.376317218;17266;974;0.852179063;70.62438988;0.228709227;27.7414669;20.20932532;25.38070132;3.252264014;0.001451072;1589.76542;0.336845061;0.355932669;0.579842932;0.537400126;0.750723966;0.454825462;4
11024;412;0.885106383;93.17688575;0.816121157;61.50498842;3.923354647;34.47516812;2.805113162;0.003613923;406.2060662;0.416944856;19547;737;0.910730094;88.07000613;0.452225452;49.2543821;37.00713813;44.52714695;3.129502199;0.001663471;1189.916565;0.401397071;0.303825378;0.540682415;0.364676923;0.563974011;0.559023066;4
10574;499;0.832795148;94.07677787;0.533639635;60.32744071;4.255543298;31.85755654;2.847909226;0.003382963;415.9125897;0.4147896;14990;649;0.868683357;73.11820065;0.447220912;30.17115279;22.0744898;26.98152234;3.196201426;0.001697633;1278.624161;0.375273445;0.291616106;0.654855643;0.476344794;0.705403602;0.768875193;4
19195;1011;0.755708661;83.1539168;0.235991124;41.70630243;8.913800336;34.2848469;3.079211554;0.001157523;603.2478902;0.306840473;47506;2932;0.739162906;93.21045394;0.069443307;59.22354237;46.63141779;58.50197148;3.330700916;0.000747497;2095.032925;0.326119148;0.201289849;0.817961165;0.098290496;0.404054225;0.344815825;4
12678;920;0.813683332;76.93867137;0.188228316;34.4320799;10.54259664;31.03332104;2.798606316;0.002141255;1028.341489;0.352981014;24846;1016;0.844900874;76.57359663;0.302467648;33.03271496;21.3761891;31.87836307;3.243412878;0.000823014;1181.10079;0.330526709;0.167039975;0.834845735;0.161733091;0.510263221;0.905511811;4
14131;1108;0.6626184;74.5580802;0.144644938;33.41671408;10.21773352;30.04063537;2.795267647;0.002241995;943.4640523;0.351272935;25475;990;0.882587306;68.73447767;0.326628192;26.64234234;17.49096728;26.16792319;3.211144787;0.000930021;1197.298975;0.33455937;0.167508298;0.953528399;0.370656669;0.554700687;1.119191919;4
11835;1145;0.794721998;74.02538025;0.113440244;32.14327336;9.69391783;28.58219656;2.807130354;0.002098681;1137.315093;0.338379209;25782;1291;0.783957187;79.6913498;0.194390029;37.40616273;25.24722073;36.9306391;3.261561395;0.000742049;1402.283046;0.320483533;0.158901719;1.048534799;0.167235449;0.459041192;0.886909373;4
15999;751;0.697488883;80.68120871;0.356469871;47.60520232;6.645844448;33.4541119;3.046496568;0.001270707;399.0729703;0.319376326;25886;1901;0.773894586;69.06620309;0.090014107;29.60268038;22.84874792;28.87461403;3.326475784;0.00076541;1778.602602;0.312466703;0.258644939;0.754016064;0.506720245;0.618056092;0.395055234;4
12351;608;0.886965889;83.65059258;0.419860315;45.00813526;6.879882066;32.86446693;3.082505625;0.001159871;465.4984212;0.324118109;20556;1208;0.805075784;72.18144115;0.177016848;30.12919958;22.49166454;28.41000255;3.329006618;0.000814127;1871.019606;0.320465722;0.224784334;0.61167002;0.23707372;0.600846468;0.503311258;4
29644;843;0.837590416;96.18105156;0.524193365;58.7437591;3.56188397;33.23588312;3.015305013;0.001907634;555.5694248;0.340026889;73937;2996;0.782484919;103.9409113;0.103511373;87.59461302;61.97011736;79.97358094;3.299053563;0.000806177;1897.229235;0.345914007;0.273070617;0.639605463;0.38407287;0.400935932;0.281375167;4
27012;1120;0.787912376;99.4361471;0.270601724;57.86294034;2.929159647;29.3390869;2.984335979;0.00213586;597.1545471;0.348504105;65403;3605;0.744230769;108.5521756;0.063240748;88.17685148;62.45916821;78.54050239;3.326240949;0.000816873;2425.666474;0.323000184;0.25422341;0.856269113;0.101824805;0.413008578;0.310679612;4
36823;2230;0.783268102;100.2626136;0.093050627;64.85349478;4.925177516;37.15448339;3.09479212;0.001503093;1020.97839;0.344898274;103698;1580;0.929726725;105.401233;0.521994672;115.7371713;70.52316164;101.8212037;3.297134268;0.000765258;676.8064332;0.326922855;0.296448065;1.581560284;0.322323978;0.355098459;1.411392405;4
27392;1170;0.758760145;99.96210804;0.251455931;58.56016049;3.442408107;28.55351401;2.998748112;0.00205609;588.4161623;0.354177519;59668;3392;0.691843005;107.1960242;0.06516879;79.91096154;55.59334602;72.13889175;3.332502764;0.000770594;2296.65841;0.342510772;0.256784753;0.894495413;0.447615802;0.45907354;0.344929245;4
25238;915;0.792501413;105.2129017;0.378811026;61.24708496;2.915313015;36.19797153;2.955862754;0.002443835;628.275462;0.339012217;69586;3292;0.795250394;113.1576446;0.080688582;100.8914298;71.16632825;91.51369064;3.320704071;0.000785493;2214.291984;0.352949633;0.253689035;0.72503962;0.276319742;0.362687897;0.277946537;4
20528;729;0.768148481;104.8139204;0.485401871;62.51083948;3.659773473;38.65466123;2.974827132;0.002338332;763.8533654;0.344631549;51214;2402;0.839449917;111.8204842;0.111545629;89.21907032;68.22746259;82.64617927;3.243933883;0.001082844;2424.037808;0.344080494;0.26301763;0.652057245;0.315929443;0.400827899;0.303497086;4
28611;1012;0.874125447;102.8023331;0.351060427;59.46537852;3.732200704;33.02836268;3.038817907;0.001826662;600.0232252;0.346482152;61679;3173;0.718701934;104.7144908;0.076985165;70.18173415;50.98713028;63.63667254;3.318694545;0.000840604;2447.671401;0.33562045;0.251857394;0.74962963;0.766271114;0.463869388;0.318941065;4
30028;1276;0.754244951;95.68258332;0.2317581;51.09365498;2.862850956;27.21181941;3.025389468;0.001931045;656.6165363;0.337766172;87797;3078;0.770926812;111.3626823;0.116453437;99.23463803;67.67391691;88.46748142;3.339185359;0.000726507;1694.469676;0.330013034;0.222683654;0.868027211;0.230021313;0.342016242;0.414554906;4
27113;764;0.891025009;97.12082237;0.583714822;51.46502988;3.085541238;28.96771676;3.037396255;0.001810034;524.7240231;0.353470223;87664;2740;0.779748457;112.9679426;0.146733752;113.200878;77.42676314;99.28767123;3.34619151;0.000708514;1751.998671;0.326145849;0.220421934;0.544159544;0.394562572;0.309283172;0.278832117;4
27317;1138;0.766427249;103.0436412;0.265068636;59.08741876;3.809925179;32.61868526;3.069560619;0.001821214;609.5655594;0.332202968;68624;2611;0.826854953;113.0196747;0.126494648;91.13521509;65.86488504;82.07517613;3.33907748;0.000806783;2386.360471;0.316738912;0.248648304;0.858220211;0.349827796;0.398067731;0.435848334;4
22781;614;0.832547601;89.29752425;0.759356834;47.70947327;2.689091981;18.54954796;2.916603173;0.00256989;535.1600092;0.353059271;46868;3735;0.664294927;111.382053;0.042218721;82.22828223;61.34110653;77.02875393;3.19055795;0.001171611;2399.2463;0.336781048;0.22386989;0.481191223;0.371780485;0.486067253;0.164390897;4
22576;694;0.853890087;92.3865134;0.589030685;54.69687471;2.424445064;27.42028885;2.851320471;0.002873168;423.9354997;0.388112586;37566;2553;0.719475993;94.34198232;0.072427449;48.20307421;38.69680505;45.35878146;3.107171231;0.001547104;2818.203343;0.361993587;0.262097149;0.591141397;0.403003156;0.600968961;0.271837054;4
23681;916;0.782868855;96.84835786;0.354665508;57.64129635;4.207139513;29.10743829;3.01306823;0.002074235;640.1512588;0.35028417;44241;2975;0.682057844;107.8019378;0.062814638;65.67661486;49.38471315;60.7939196;3.254621353;0.001049743;3190.342376;0.343596864;0.264008116;0.764607679;0.388548493;0.535272711;0.30789916;4
24513;973;0.763383264;91.15892225;0.325372354;46.57097923;2.476337422;22.23004599;2.927124524;0.002531151;599.1204115;0.36016163;31395;3855;0.624142661;72.94623868;0.026547375;24.38369335;18.84823136;22.69451599;3.268402707;0.001250244;4514.673197;0.326746806;0.208385402;0.709183673;0.411332756;0.78079312;0.252399481;4
24327;738;0.835147104;95.45750517;0.56128792;52.23889101;1.939939024;25.75461128;2.86879128;0.002839415;550.5954657;0.361807423;36371;4176;0.709761143;82.6351057;0.026208618;32.10793636;25.58761433;29.76956936;3.180295331;0.001424315;4965.084446;0.33908515;0.231774009;0.569444444;0.288511157;0.668857056;0.176724138;4
29445;1099;0.681960303;99.12057029;0.306355751;57.78486631;3.749051316;31.38124043;3.026435453;0.001767589;595.4411859;0.348092565;39539;4506;0.591140149;80.4355565;0.024471082;29.58767059;23.47335852;28.27070568;3.287937563;0.001021087;3883.825986;0.337174003;0.25627524;0.810471976;0.854456186;0.744707757;0.243897026;4
26277;632;0.891531519;100.0830876;0.826706759;57.19575271;2.68333176;28.83670599;2.989510652;0.002103811;634.6802768;0.336112807;65486;1750;0.762245088;122.2062181;0.268709011;103.1892213;79.8414252;96.43361019;3.291042987;0.000931006;3225.762556;0.311794029;0.248013214;0.485407066;0.653517902;0.401261338;0.361142857;4
21788;924;0.804371101;100.6460904;0.320688428;61.99306951;3.419453699;23.35534983;2.94828602;0.00265138;695.7350719;0.329794416;36512;1627;0.579279708;113.9370155;0.173328661;81.53755182;61.96019736;75.60815382;3.211848783;0.001293275;3913.980648;0.317354993;0.277067067;0.823529412;0.824543655;0.59673532;0.567916411;4
29623;1084;0.684355219;99.67648674;0.316796473;60.05013152;3.152843537;27.89890249;3.001713118;0.002025963;574.8111534;0.348399795;34926;4468;0.55380078;78.90926107;0.021985299;29.70556009;23.10963265;28.54164172;3.325978197;0.001011672;4556.130342;0.310474836;0.268689342;0.815037594;0.904759407;0.848164691;0.242614145;4
27672;828;0.818286661;93.54079218;0.507212256;52.12546444;2.492465221;28.70411302;2.941277461;0.002309812;550.9425113;0.363114665;34925;3375;0.729260195;64.93877993;0.038529975;18.63605807;14.98262335;17.82338201;3.171765882;0.00144729;4062.846508;0.350487947;0.239108269;0.607929515;0.345793098;0.792326414;0.245333333;4
26396;714;0.801043943;74.99089243;0.650656182;38.45147619;2.330198413;20.48001587;2.902449004;0.002413416;320.9632421;0.350550019;27344;1373;0.722163533;37.48193654;0.182276565;6.86981746;5.224047619;6.397984127;3.147017652;0.001919069;1882.216983;0.323175675;0.209492063;0.502109705;0.480985373;0.965330603;0.520029133;4
24219;752;0.766521079;68.82603805;0.538183514;33.52754082;2.113553172;14.79309769;2.872269451;0.002740885;390.6485677;0.356347871;25099;2915;0.593048533;49.99626972;0.037118393;13.08284527;10.52020403;12.57237324;3.158238239;0.001767449;3298.330713;0.317280055;0.192722093;0.530324401;0.45266059;0.964938842;0.257975986;4
27335;717;0.835651616;74.0058877;0.668175629;38.97756523;2.315867212;20.04014307;2.905703305;0.002505442;347.4047958;0.384496425;28282;1338;0.756587571;38.28041225;0.198521595;7.50014371;5.458339987;6.944895091;3.228348443;0.001728941;1633.968883;0.328258318;0.218240028;0.506355932;0.58332783;0.966515805;0.535874439;4
22953;879;0.675306717;75.13687397;0.373311673;39.62923596;4.428100653;17.39642265;2.933369996;0.002034333;326.3033936;0.343765559;23552;2832;0.600938967;59.555894;0.036902107;18.81045584;15.18293426;17.92131931;3.11024158;0.001780352;2773.761647;0.346699394;0.218612492;0.677195686;0.527050138;0.974566916;0.310381356;4
24093;598;0.912786513;73.60636817;0.846639208;38.5891115;3.231639486;21.50245707;2.977144958;0.001944804;265.856312;0.337015431;27930;1431;0.806153669;44.63004441;0.171396335;9.701974655;7.520178565;9.294371242;3.245134786;0.001308936;1477.432923;0.320169188;0.216843072;0.442307692;0.321752131;0.862620838;0.417889588;4
24011;892;0.664462032;67.29380551;0.379219274;33.42602824;3.729937119;16.69560168;2.984734523;0.001762918;330.2097889;0.332361904;28286;2995;0.64684763;55.17035518;0.039626685;15.94489241;13.01726312;15.756483;3.219853813;0.001301291;2274.676015;0.330329035;0.199185373;0.641726619;0.389969051;0.848865163;0.297829716;4
21712;852;0.870220441;69.52359048;0.375863804;35.21373106;4.375359848;18.99744318;2.996345909;0.001682601;304.8333648;0.341112411;22015;1193;0.792419552;32.67511529;0.194378249;5.1096875;3.738948864;5.221695076;3.195555679;0.001436004;883.1585869;0.316400102;0.205606061;0.655384615;0.184611693;0.986236657;0.714165968;4
24187;892;0.774256538;72.51709974;0.381998942;38.29507081;3.640559187;21.77512709;2.995429966;0.001777355;342.6880663;0.342081595;31656;2510;0.715858981;53.69280373;0.063142018;14.86141068;11.48375091;14.23391431;3.313154254;0.001056038;2151.358462;0.314975939;0.219562455;0.671686747;0.551090837;0.764057367;0.355378486;4
25990;853;0.894880006;74.51536581;0.448867417;41.28034398;5.594294294;24.23846574;3.028667561;0.001466984;295.649479;0.335168621;29100;1758;0.721905234;43.63136747;0.118321894;9.103367003;6.910574211;9.061652562;3.258259036;0.00110961;1303.686874;0.314661035;0.236509237;0.643288084;0.282357842;0.893127148;0.485210466;4
21530;940;0.781488203;76.78017967;0.306195065;40.49113981;3.541856431;16.46983882;2.945715695;0.002353878;460.3737846;0.345865387;34283;1736;0.618436006;90.46391029;0.142951673;49.65014657;40.68405571;48.19978293;3.175268178;0.001441421;3389.505086;0.327045374;0.218385791;0.748407643;0.220348552;0.628008051;0.541474654;4
19568;829;0.835204234;77.57916141;0.35780569;38.90807154;2.410609664;18.40722207;2.962041554;0.002627111;552.6087522;0.361809982;62610;1537;0.881458539;105.4674171;0.333047235;103.1320751;82.44800708;101.1280594;3.208741175;0.001209728;1463.034558;0.344869697;0.201484776;0.664262821;0.184454888;0.312537933;0.539362394;4
22404;869;0.785746852;80.22618077;0.372817144;44.26116006;2.302344761;25.21687477;2.928608913;0.002694958;569.974026;0.357892351;58783;1219;0.919130639;100.7898598;0.497111946;78.29551718;64.18502318;77.99303671;3.228417621;0.001244348;1892.75785;0.343898689;0.23389151;0.701938611;0.415993452;0.381130599;0.712879409;4
20162;580;0.873570191;81.12932026;0.753160417;46.21559505;2.236629599;27.3125708;2.784536671;0.003399704;422.9859065;0.411587557;42539;1993;0.820060532;92.81163693;0.134580626;55.90755514;45.14115197;55.47956835;3.178956878;0.001361293;1765.472008;0.379050057;0.245569589;0.503472222;0.465769291;0.473965067;0.291018565;4
20734;963;0.783449839;83.83407871;0.280957341;48.96456031;3.063029988;26.93285372;2.945973935;0.002633602;684.3216222;0.367489029;45507;1213;0.90302417;96.25248578;0.388656977;63.93971421;50.66654305;64.59287003;3.26738533;0.001086626;1452.047086;0.354184187;0.256298054;0.846221441;0.183913529;0.455622212;0.793899423;4
17355;609;0.827650341;83.67565652;0.58803056;48.20231372;2.793220192;28.80666167;2.868613754;0.003080959;432.9295174;0.407061363;40227;898;0.944007697;98.39801559;0.626866175;68.03224226;54.81374978;67.93012736;3.144961926;0.001497685;1070.771982;0.386191823;0.250028813;0.577798861;0.665654778;0.431426654;0.678173719;4
19976;850;0.715985663;85.9395796;0.34744058;51.06028777;4.101399608;24.34211903;2.980527615;0.002436055;590.909623;0.361902712;41664;1399;0.823464305;98.71656431;0.267507152;69.8994637;54.93743623;68.81552649;3.299035761;0.001019943;1674.574071;0.351668245;0.261294964;0.768535262;0.722428679;0.479454685;0.607576841;4
22131;602;0.89345983;77.75672613;0.767393153;39.06761777;2.026096005;22.34419526;2.856361389;0.002897545;380.5402029;0.403500375;66940;1983;0.885824688;103.3659338;0.213919386;85.58006335;68.86600582;83.79135975;3.182299978;0.001219706;1990.222961;0.377847651;0.202004436;0.454682779;0.282574147;0.330609501;0.303580434;4
18799;773;0.828113299;84.44665838;0.395353533;52.65206093;2.534184588;26.95183692;2.868912444;0.003155241;532.1914712;0.383186258;29815;1883;0.813151148;81.37816483;0.105668134;37.9212963;29.8666816;37.89009857;3.297723709;0.001239326;2447.993507;0.34220449;0.280749701;0.744701349;0.504443228;0.63052155;0.410515135;4
18435;849;0.801452048;82.05123907;0.321393897;47.74101046;3.949559626;24.88932247;2.943084093;0.002646768;600.9649753;0.363974694;41780;1707;0.817292645;96.30778335;0.18018194;67.62935737;53.11018288;69.34530565;3.255299535;0.001049901;1240.486979;0.370215391;0.25330109;0.786111111;0.210064933;0.441239828;0.497363796;4
16661;630;0.862861878;76.71998492;0.527508946;42.90277957;2.797557998;25.51356748;2.852432964;0.003118276;420.2194677;0.421080028;40518;862;0.952087788;95.62678285;0.685240988;67.59224305;53.93367809;67.80965309;3.171454236;0.001367103;990.5595946;0.396538623;0.239330604;0.596590909;0.364263207;0.411199961;0.730858469;4
20767;747;0.79414914;69.96240738;0.467673135;37.11026353;2.859861905;16.63673891;2.894551398;0.002536089;292.6381172;0.365258953;30711;3731;0.541955636;76.92950478;0.027723836;35.94210207;29.16391646;34.23925186;3.189428377;0.001366312;3285.543124;0.330733269;0.220941985;0.608306189;0.484886378;0.676207222;0.20021442;4
20998;924;0.8806039;75.32806953;0.309060749;42.27366745;4.126130976;18.53918043;2.972815995;0.001990179;359.9776549;0.33045718;32139;4594;0.56779676;84.67371869;0.0191364;45.86296585;36.23311267;43.40793;3.233182246;0.001212002;3369.355146;0.321036194;0.240488352;0.781725888;0.77558136;0.653349513;0.201131911;4
33721;900;0.778829942;73.03476867;0.523148869;40.25179986;4.165920341;23.36426246;3.053833473;0.001400512;299.1602845;0.31777492;33411;1417;0.72654721;31.49458027;0.209102699;5.315046619;3.71113379;5.093523282;3.278842463;0.001148898;885.3188007;0.290328879;0.234110206;0.592105263;0.169033647;1.009278381;0.635144672;4
26780;884;0.824304359;71.74783557;0.430641527;39.06280898;4.616048132;22.05325632;3.047229995;0.001409342;278.6226703;0.329335319;33168;2720;0.722645867;53.81418839;0.056336692;15.6779645;12.05683535;14.70258857;3.331224613;0.000890698;1982.970921;0.307236014;0.229847569;0.647144949;0.260378748;0.807404727;0.325;4
24663;955;0.817278059;74.07013731;0.339820069;43.82928274;3.303350466;21.43058993;2.955539913;0.00203253;316.3732362;0.33541051;25050;2190;0.683492497;44.94022254;0.065634074;11.12064006;8.119011359;10.10960932;3.24189855;0.001498467;1527.546602;0.323096104;0.260835078;0.776422764;0.349193573;0.984550898;0.436073059;4
23430;1111;0.726736973;81.24700327;0.238536056;57.45347208;5.878412762;23.76372967;2.977440326;0.001932396;350.7878234;0.327633802;17550;2784;0.472027972;49.73342515;0.02845434;14.04415506;10.63782555;13.42231053;3.241975125;0.001614628;2185.14207;0.289677537;0.334915235;1.050094518;0.140353218;1.335042735;0.399066092;4
25002;1032;0.728178244;69.03648294;0.295002177;36.21085602;3.760216565;17.3005015;3.00700801;0.001799922;360.3000954;0.326548006;37822;4412;0.568845975;74.43768664;0.024416496;33.81069637;26.90638937;32.40029847;3.258125232;0.00112126;3127.663331;0.311299965;0.216929564;0.75994109;0.31437245;0.661043837;0.233907525;4
22580;639;0.830788476;73.70557227;0.694915639;42.78155874;3.689767828;21.81026585;2.933387584;0.002118123;276.3209902;0.351280475;21250;1103;0.697292863;37.64568126;0.219491534;7.356587929;5.452802227;7.174364559;3.179068635;0.001734292;1311.360995;0.324498001;0.253502784;0.535175879;0.302457333;1.062588235;0.579329102;4
22715;1051;0.709732854;69.28490711;0.258414675;36.06930702;3.67959781;16.28503588;2.985936535;0.001929714;393.1364566;0.342036413;28414;4046;0.548638733;67.89990718;0.021811749;26.73365748;20.60879909;25.74783799;3.323095078;0.000978811;2751.837379;0.315266627;0.214454305;0.807219662;0.57959193;0.799429859;0.259762729;4
24694;659;0.851605338;72.82963983;0.714546471;38.7548051;3.391072391;19.86741512;2.967157374;0.001839373;242.7340887;0.325642952;24822;1351;0.673650501;42.08772847;0.17089759;9.116570864;6.833626729;8.763220765;3.243896363;0.001349823;1368.866205;0.305840444;0.221789114;0.489598811;0.418456912;0.994843284;0.487786825;4
21732;1012;0.752519132;85.64409424;0.266654266;41.71966405;7.815202416;33.61864137;3.043439576;0.001150411;604.4704873;0.351257416;74568;2805;0.818996573;108.8498988;0.11909585;100.7826145;81.11834994;98.93866575;3.281361367;0.000788154;1263.349666;0.35599637;0.191924544;0.751857355;0.181180149;0.291438687;0.360784314;4
19995;1052;0.626115547;83.99758211;0.227038648;40.34212403;4.555511774;31.86658223;3.068832229;0.001437812;726.7964261;0.325399778;49717;3219;0.733505459;97.96150479;0.060293824;60.02030209;48.5702974;59.6764143;3.317075799;0.000920567;1605.156756;0.344162939;0.187587954;0.805513017;0.836406767;0.402176318;0.326809568;4
19522;939;0.826398002;86.21560612;0.27822938;43.29993183;6.246855054;36.38167978;3.072082498;0.001202972;694.2060946;0.321190522;64424;1980;0.877436226;108.8145411;0.206503382;100.0847535;81.25212245;99.21667596;3.296429854;0.00084571;1799.636768;0.338784334;0.201627729;0.753611557;0.505836844;0.303023718;0.474242424;4
24975;1100;0.730604961;91.42389928;0.259376121;47.5590781;9.754024755;40.4623901;3.066151226;0.001127287;655.2071732;0.339332982;86866;4194;0.755080753;110.1987587;0.062058723;114.2795817;92.93432352;114.6814597;3.322454057;0.000739942;1552.996118;0.341687333;0.21318822;0.802919708;0.136578381;0.2875118;0.262279447;4
23493;1063;0.866964352;85.39589374;0.261265349;41.18599561;5.452408646;33.1702449;3.098465636;0.001276335;671.0947095;0.332581881;96607;3026;0.817816267;107.3770306;0.132580793;126.8470728;102.2111321;126.7322381;3.322585316;0.000786286;1582.799317;0.324099353;0.18975962;0.754971591;0.736456692;0.243181136;0.35128883;4
23600;904;0.660324566;79.04870879;0.36289836;36.9299502;6.625605352;30.9850382;3.028245105;0.001221395;485.6581403;0.35170511;93279;3437;0.799998285;106.0394141;0.099228101;109.926415;92.05178089;111.1605656;3.258015361;0.000863951;1568.250684;0.349150574;0.179419926;0.620879121;0.446727812;0.253004428;0.263020076;4
23376;1070;0.644410751;87.92540188;0.256573919;42.27966743;8.52868549;37.18453205;3.09603406;0.001034267;795.4696488;0.330433655;79297;4714;0.815292715;110.7778135;0.044842257;97.92566241;79.66973053;98.9826712;3.336994621;0.000730902;2229.763872;0.329863364;0.188145906;0.758865248;0.284193516;0.294790471;0.226983454;4
22912;1025;0.817497413;86.31287841;0.274047052;44.62587535;8.011960047;37.17666409;3.015657566;0.001307573;567.0056584;0.344912167;64263;5145;0.7588923;104.0198982;0.030507042;79.74308934;65.61845791;80.02563394;3.292351687;0.000805923;1647.369282;0.357183815;0.211116025;0.777693475;0.610530198;0.356534865;0.199222546;4
