26328,3615,0.262503,69.209274,0.025317,31.527496,1.963659,16.743265,0.705463,0.678878,44.470261,0.886768,53704,9780,0.274982,73.131233,0.007056,33.916172,18.993925,28.811203,0.831143,0.655171,422.507263,0.86199,0.172735,2.314341,0.168232,0.490243,0.369632
20305,4104,0.205437,64.890045,0.015149,24.450373,2.546299,11.039226,0.547206,0.760131,40.754829,0.907886,51891,9228,0.274333,82.078133,0.007657,40.130085,22.695919,32.592834,0.898376,0.632954,446.401123,0.850868,0.124899,2.542751,0.313634,0.391301,0.444733
26231,3741,0.263443,57.244316,0.023553,23.364508,1.900319,11.622545,0.608896,0.727263,37.872028,0.90645,52612,6411,0.297435,61.938705,0.016086,24.948015,12.188521,22.092869,0.655067,0.718865,195.890381,0.893888,0.144206,2.192849,0.375652,0.498574,0.583528
27957,5001,0.294244,59.665707,0.014047,23.475355,1.141598,11.172142,0.548101,0.74363,27.427349,0.919051,51613,10512,0.260822,56.824951,0.005869,20.288122,7.596718,15.614423,0.532313,0.770433,175.091049,0.912581,0.134753,2.744786,0.352366,0.541666,0.475742
22409,2841,0.237956,60.555363,0.034889,25.229849,1.610269,11.301946,0.606971,0.719487,23.825371,0.90023,34721,6297,0.274909,50.816658,0.011004,15.034313,6.713588,12.12645,0.418194,0.829506,200.9543,0.932817,0.149334,1.830541,0.360289,0.645402,0.451167
24180,7077,0.280709,57.148994,0.006067,20.903297,6.93847E-07,10.178605,0.484576,0.769189,32.386093,0.926529,56724,9744,0.278349,66.873535,0.007508,28.894547,11.403503,22.845741,0.74856,0.689979,225.992081,0.87582,0.118615,3.918605,0.342833,0.426275,0.726293
25077,7989,0.275402,56.465969,0.004937,20.908573,1.454659,11.576385,0.525665,0.763242,48.847157,0.915565,52756,10902,0.258619,61.084095,0.005578,23.866781,9.531636,19.233871,0.639831,0.731401,243.469696,0.895638,0.121397,4.39439,0.31684,0.475339,0.732801
21189,5802,0.224522,54.426498,0.00791,21.573856,2.242036,11.203668,0.590827,0.735917,39.495346,0.903308,37630,5247,0.286325,53.49984,0.017176,18.329592,8.365756,14.62119,0.521937,0.783191,179.048782,0.918191,0.137748,3.69084,0.336394,0.563088,1105775
20714,1467,0.325339,80.832954,0.120952,84.802597,13.68502,30.700048,1.880568,0.211272,111.046448,0.637407,25568,1848,0.319668,66.374924,0.094081,25.034027,19.058697,18.420876,0.611574,0.747334,481.199768,0.899763,0.533962,1.861675,0.640242,0.810153,0.793831
15633,1239,0.328645,80.27491,0.12797,82.714989,21.025928,30.860708,1.874388,0.218371,151.446304,0.64916,16094,1287,0.327773,24.187513,0.1221,3.204802,2.447505,2.155569,0.11019,0.95493,215.799179,0.979166,0.525726,1.795652,0.689154,0.971356,0.962704
25504,1740,0.316352,83.294662,0.105857,78.952248,20.865404,37.326435,1.832686,0.262407,162.759262,0.669771,32115,3276,0.31189,67.286987,0.037604,25.121836,21.849958,21.35375,0.588373,0.745332,662.304504,0.904422,0.482126,1.891304,0.631944,0.794146,0.531136
24688,1551,0.329384,73.267349,0.128965,39.69532,5.682403,19.042597,0.951082,0.589728,58.974979,0.839104,26877,2616,0.317346,29.735529,0.049353,4.276553,3.102316,2.890067,0.123391,0.950236,212.200684,0.980489,0.229613,1.182165,0.808256,0.918555,0.59289
18098,1380,0.326708,66.28968,0.119421,31.727074,10.609457,16.571808,0.77783,0.653988,53.138504,0.87826,19881,1617,0.324821,27.396671,0.095549,3.769791,2.494692,2.630105,0.111253,0.955906,151.003433,0.982141,0.189112,1.114701,0.704006,0.910316,0.853432
22805,1494,0.329091,70.948029,0.128392,37.285168,3.314195,16.556416,0.865134,0.606533,42.540913,0.857423,26927,3030,0.308729,40.960861,0.036856,8.300959,5.322716,5.775772,0.211209,0.912869,201.913605,0.967182,0.21906,1.156347,0.654995,0.846919,0.493069
24129,1581,0.327524,75.130341,0.121307,40.339088,4.581342,19.527214,0.92204,0.595842,62.913841,0.846606,28471,4284,0.291786,42.535023,0.019495,8.737599,6.321233,6.569632,0.216054,0.90786,335.203583,0.96654,0.225688,1.208716,0.698831,0.847494,0.369048
36023,2082,0.322042,82.423721,0.104431,49.115288,8.332414,27.283546,1.119502,0.537636,93.172951,0.811486,39922,4344,0.314453,36.013702,0.026585,6.133233,5.270514,4.760788,0.168433,0.932386,372.725769,0.972809,0.264199,1.40866,0.714636,0.902335,0.479282
30232,2016,0.326243,86.100258,0.093475,49.447525,8.498363,30.3652,1.070923,0.560165,90.009125,0.827403,32442,3624,0.325429,29.389069,0.031041,3.994681,3.272832,3.17348,0.112598,0.954077,324.570313,0.982056,0.249305,1.435897,0.348084,0.931878,0.556291
23704,1548,0.328538,78.132362,0.124305,42.107841,6.343797,16.84617,0.948056,0.593149,75.519371,0.841735,28251,3117,0.312608,44.342052,0.03654,9.450717,7.642622,6.761953,0.234473,0.903648,336.471985,0.963945,0.227344,1.198142,0.859414,0.83905,0.496631
19309,1440,0.328133,70.371162,0.117016,35.214478,7.248348,14.542435,0.868044,0.630971,68.464989,0.860271,22387,3414,0.295269,41.033497,0.024137,8.148421,5.972706,6.177641,0.203516,0.915385,264.740356,0.968747,0.203167,1.166937,0.749619,0.862509,0.421793
