23034,2832,0.282976,51.347763,0.03609,21.30657,5.173295,12.298322,0.625136,0.723006,28.256189,0.898728,41618,7176,0.294218,51.916466,0.010156,19.044546,10.596286,13.343484,0.506676,0.764366,145.493256,0.923097,0.147512,1.776662,0.133656,0.553462,0.394649
20501,2469,0.24617,49.843239,0.042261,20.059059,5.244264,11.439116,0.593989,0.73536,30.298826,0.904966,35549,7164,0.280798,48.80201,0.008704,16.495125,9.30089,11.985712,0.449592,0.790483,182.214005,0.929304,0.140153,1.613726,0.24749,0.576697,0.34464
20445,3579,0.285481,43.998211,0.020057,17.122948,3.869781,10.384984,0.56485,0.748001,28.857502,0.90781,43236,7365,0.296281,50.857666,0.010016,21.055941,12.454781,15.240185,0.639286,0.712292,167.583298,0.902155,0.132375,2.276718,0.204796,0.47287,0.485947
29976,5922,0.256547,57.311607,0.010741,28.927824,12.638187,20.161718,0.864141,0.621009,117.428795,0.870649,38971,3747,0.304773,39.230556,0.034881,9.94479,6.831419,8.869806,0.313892,0.86511,243.526337,0.950296,0.206742,3.885827,0.606323,0.769187,1580464
23502,2067,0.325143,57.864323,0.069125,29.956902,8.746559,18.65369,0.849533,0.615571,38.600201,0.862465,36977,4104,0.314639,60.798286,0.027588,22.502934,17.996496,19.750778,0.5254,0.760238,261.15567,0.924956,0.212834,1.554135,0.638954,0.635584,0.503655
17745,1521,0.321083,48.123978,0.096389,22.624943,9.830665,14.845358,0.714527,0.661765,35.31451,0.89726,20885,1506,0.326532,30.199738,0.115716,5.423583,4.208203,4.373614,0.184808,0.928914,132.78891,0.970171,0.184268,1.224638,0.772337,0.849653,1009960
21596,1557,0.32616,58.443134,0.111945,30.455225,12.14986,20.739908,0.85754,0.612521,56.90007,0.870653,23599,2313,0.319315,25.764097,0.055431,3.830842,3.235549,3.580583,0.127842,0.948777,141.81604,0.981624,0.214928,1.227918,0.809379,0.915124,0.673152
21969,1578,0.32334,56.114319,0.110868,29.578756,7.518323,17.31333,0.917213,0.604706,43.713261,0.850517,25457,2763,0.293947,32.350956,0.041904,6.131752,4.565936,5.276173,0.188574,0.92261,169.735886,0.972089,0.220027,1.248418,0.926633,0.862985,0.571118
50490,7215,0.297797,53.884274,0.012188,25.991436,5.754168,18.006723,0.797634,0.651039,49.635937,0.866267,83178,9741,0.286124,52.869034,0.011016,19.702917,10.497425,16.805002,0.527572,0.756305,176.016983,0.919455,0.18963,3.49564,0.539782,0.607011,0.740684
20337,2730,0.258366,53.63065,0.03429,24.873323,9.726888,14.18879,0.767204,0.668382,82.348854,0.882273,25877,3825,0.287426,37.626724,0.022226,8.269088,6.676837,7.555206,0.266644,0.891569,292.600464,0.95655,0.179078,2.025223,0.80959,0.78591,0.713726
18911,2595,0.229341,50.927681,0.03529,21.626062,7.03403,12.069628,0.672971,0.70965,57.769127,0.895562,29012,4974,0.271488,48.46867,0.014736,14.317319,10.144597,12.451258,0.409125,0.827562,286.437317,0.934957,0.154437,1.853571,0.757514,0.651834,0.521713
25302,2856,0.253076,54.413715,0.038981,25.986319,8.657788,16.082148,0.795068,0.655032,58.532974,0.875105,33304,5625,0.278027,41.703526,0.013227,10.241785,7.902374,9.11032,0.308488,0.871082,305.067871,0.951345,0.187929,1.942857,0.588546,0.759729,0.507733
18738,2103,0.296131,51.701027,0.053242,23.826647,6.724848,13.800606,0.753774,0.671929,47.879936,0.87891,29528,5400,0.283789,54.875996,0.012725,18.413382,14.005805,16.262415,0.46761,0.791248,338.21402,0.928946,0.177443,1.617692,0.717017,0.634584,0.389444
18144,1752,0.298328,50.104046,0.07428,22.416471,6.048388,12.500511,0.710209,0.687292,34.621197,0.887092,30717,5040,0.282877,57.961586,0.015196,20.905512,15.247621,18.387671,0.524137,0.767054,289.463379,0.920024,0.168675,1.335366,0.434769,0.590683,0.347619
18539,2805,0.267866,44.044727,0.029609,15.679605,2.313196,8.431099,0.502729,0.781999,24.2537,0.919257,45179,8115,0.2781,63.708614,0.008621,27.934784,16.833149,22.967884,0.728617,0.687225,260.052795,0.883382,0.113472,1.733622,0.221847,0.410346,0.345656
16788,2256,0.244196,51.373611,0.041451,21.103302,7.693329,12.526941,0.59772,0.724759,45.762329,0.909209,26294,4668,0.290173,50.917007,0.015164,15.182986,11.421038,13.447005,0.406514,0.828506,307.323151,0.938163,0.146041,1.661267,0.590848,0.638473,0.48329
25468,3135,0.239035,55.300491,0.032563,26.027773,8.3154,15.109425,0.763163,0.661919,59.718906,0.879225,35992,5478,0.28651,46.426281,0.015072,13.131519,9.077447,11.422093,0.381205,0.839664,283.476318,0.938352,0.183054,2.101207,0.559985,0.707602,0.572289
17941,2088,0.289436,52.328022,0.051712,23.605822,7.874661,13.48744,0.70293,0.682253,43.973797,0.890644,26810,4527,0.301853,51.020924,0.016439,15.279262,12.20168,13.686353,0.425851,0.823458,375.535492,0.933029,0.171225,1.611111,0.621319,0.669191,0.461233
21341,2781,0.249095,51.823757,0.034675,22.624796,8.386405,14.478502,0.670065,0.697984,47.812874,0.898844,34769,6258,0.288587,53.667297,0.011157,17.80163,13.584161,15.745766,0.48851,0.792935,333.998932,0.925309,0.161939,1.902189,0.268495,0.613794,0.444391
17346,1947,0.269068,52.30209,0.057501,21.610201,7.015265,12.362178,0.610312,0.723625,40.161556,0.904392,27609,4194,0.290811,52.773548,0.019724,16.164255,12.138195,14.315655,0.41942,0.822217,278.043762,0.935789,0.1471,1.417031,0.323846,0.628273,0.464235
20294,3519,0.262115,48.211658,0.020594,19.295626,6.301523,11.26544,0.605598,0.734517,58.331829,0.908331,36065,4905,0.281841,52.66423,0.018837,18.268686,11.740444,15.535869,0.495162,0.782235,216.825363,0.923807,0.139824,2.30301,0.637608,0.562706,0.717431
18349,2463,0.25507,52.939323,0.03801,23.163513,7.166176,13.084845,0.698381,0.695993,53.009323,0.890284,36981,9165,0.288304,69.496933,0.005533,30.757746,25.808048,27.514872,0.731001,0.676891,645.998108,0.889293,0.162813,1.832589,0.553647,0.496174,0.26874
